"movie_id","primaryTitle","originalTitle","genre","runtimeMinutes","releaseYear","language","averageRating"
1170784,"Skydog","Sky Dog","Family",109,2020,"fr",5
1170848,"Sorority Secrets","Sorority Secrets","Thriller",91,2020,"fr",8
1171785,"Generation Iron: Natty 4 Life","Generation Iron: Natty 4 Life","Documentary",108,2020,"fr",8
1172390,"The Sit-In: Harry Belafonte hosts the Tonight Show","The Sit-In: Harry Belafonte Hosts the Tonight Show","Documentary",75,2020,"fr",8
1172705,"The Closet","The Closet","Horror",97,2020,"fr",6
1172705,"The Closet","The Closet","Mystery",97,2020,"fr",6
1173426,"Sentinelle","Sentinelle","Drama",80,2021,"fr",5
1173426,"Sentinelle","Sentinelle","Thriller",80,2021,"fr",5
1173426,"Sentinelle","Sentinelle","Action",80,2021,"fr",5
1173554,"Beans","Beans","Drama",92,2020,"fr",7
1173677,"Mon cirque à moi","Mon cirque à moi","Comedy",105,2020,"fr",7
1173777,"Chal Mera Putt 2","Chal Mera Putt 2","Drama",124,2020,"fr",8
1174275,"I'm Gonna Make You Love Me","I'm Gonna Make You Love Me","Documentary",82,2019,"fr",6
1174443,"Sleep","Schlaf","Horror",102,2020,"fr",6
1174588,"Always Amber","Always Amber","Drama",74,2020,"fr",6
1174588,"Always Amber","Always Amber","Documentary",74,2020,"fr",6
1174588,"Always Amber","Always Amber","Romance",74,2020,"fr",6
1176243,"Cosmic Sin","Cosmic Sin","Adventure",88,2021,"fr",3
1176243,"Cosmic Sin","Cosmic Sin","Action",88,2021,"fr",3
1176243,"Cosmic Sin","Cosmic Sin","Sci",88,2021,"fr",3
1176243,"Cosmic Sin","Cosmic Sin","Fi",88,2021,"fr",3
1176527,"Collision Earth","Collision Earth","Sci",84,2020,"fr",8
1176527,"Collision Earth","Collision Earth","Fi",84,2020,"fr",8
1176626,"Corona","Corona","Drama",73,2020,"fr",4
1176626,"Corona","Corona","Thriller",73,2020,"fr",4
1176916,"Santana","Santana","Drama",106,2020,"fr",4
1176916,"Santana","Santana","Crime",106,2020,"fr",4
1176916,"Santana","Santana","Action",106,2020,"fr",4
1177218,"Evergreen","Evergreen","Drama",96,2020,"fr",6
1177345,"Naandhi","Naandhi","Drama",146,2021,"fr",8
1177345,"Naandhi","Naandhi","Thriller",146,2021,"fr",8
1177345,"Naandhi","Naandhi","Crime",146,2021,"fr",8
1177729,"DAU. Degeneratsiya","DAU. Degeneratsiya","Drama",369,2020,"fr",6
1177729,"DAU. Degeneratsiya","DAU. Degeneratsiya","Horror",369,2020,"fr",6
1177729,"DAU. Degeneratsiya","DAU. Degeneratsiya","Thriller",369,2020,"fr",6
1179114,"Search and Destroy","Search and Destroy","Action",93,2020,"fr",3
1180149,"Climbing Blind","Climbing Blind","Documentary",81,2020,"fr",9
1181394,"Zindagi inShort","Zindagi inShort","Drama",116,2020,"fr",7
1181394,"Zindagi inShort","Zindagi inShort","Comedy",116,2020,"fr",7
1181394,"Zindagi inShort","Zindagi inShort","Romance",116,2020,"fr",7
1181704,"Somewhere Else Together","Somewhere Else Together","Adventure",121,2019,"fr",7
1181704,"Somewhere Else Together","Somewhere Else Together","Documentary",121,2019,"fr",7
1182103,"Vibration","Vibration","Horror",73,2020,"fr",2
1183571,"Dune Drifter","Dune Drifter","Sci",98,2020,"fr",3
1183571,"Dune Drifter","Dune Drifter","Fi",98,2020,"fr",3
1183755,"I Propose We Never See Each Other Again After Tonight","I Propose We Never See Each Other Again After Tonight","Comedy",102,2020,"fr",5
1184395,"Flashwood","Flashwood","Drama",92,2020,"fr",5
1184698,"The Witch of Hinsdale","The Witch of Hinsdale","Documentary",82,2020,"fr",4
1184825,"Easter in Art","Easter in Art","Documentary",86,2020,"fr",8
1186103,"Mickey on the Road","Mickey on the Road","Drama",95,2020,"fr",7
1190592,"Stray","Stray","Documentary",72,2020,"fr",7
1190762,"Courting Mom and Dad","Courting Mom and Dad","Family",90,2021,"fr",4
1191057,"Jukebox: un rêve américain fait au Québec","Jukebox: un rêve américain fait au Québec","Documentary",99,2020,"fr",8
1195083,"Red Moon Tide","Lúa vermella","Drama",84,2020,"fr",6
1196408,"Virgin Bhanupriya","Virgin Bhanupriya","Drama",111,2020,"fr",3
1196408,"Virgin Bhanupriya","Virgin Bhanupriya","Comedy",111,2020,"fr",3
1196613,"Sinfidelity","Sinfidelity","Thriller",90,2020,"fr",5
1197523,"The Skywalker Legacy","The Skywalker Legacy","Documentary",126,2020,"fr",7
1199475,"Made You Look: A True Story About Fake Art","Made You Look: A True Story About Fake Art","Documentary",94,2020,"fr",7
1200312,"Anti Corona Virus","Anti Corona Virus","Drama",85,2020,"fr",7
1201535,"Crazy Samurai Musashi","Crazy Samurai Musashi","Action",91,2020,"fr",6
1202555,"All In: The Family","All In: The Family","Drama",70,2020,"fr",4
1202555,"All In: The Family","All In: The Family","Comedy",70,2020,"fr",4
1202555,"All In: The Family","All In: The Family","Crime",70,2020,"fr",4
1210827,"Close Encounters of the Fifth Kind","Close Encounters of the Fifth Kind","Documentary",120,2020,"fr",6
1213126,"Out of Shadows","Out of Shadows","Documentary",78,2020,"fr",7
1213796,"Anything for Jackson","Anything for Jackson","Horror",97,2020,"fr",6
1213970,"Jungle Beat: The Movie","Jungle Beat: The Movie","Adventure",88,2020,"fr",6
1213970,"Jungle Beat: The Movie","Jungle Beat: The Movie","Animation",88,2020,"fr",6
1213970,"Jungle Beat: The Movie","Jungle Beat: The Movie","Family",88,2020,"fr",6
1215182,"The Yinyang Master","The Yinyang Master","Drama",113,2021,"fr",6
1215182,"The Yinyang Master","The Yinyang Master","Adventure",113,2021,"fr",6
1215182,"The Yinyang Master","The Yinyang Master","Action",113,2021,"fr",6
1215658,"The Long Ride Home","The Long Ride Home","Documentary",65,2020,"fr",8
1216572,"Forever Love","Forever Love","Romance",90,2020,"fr",7
1219219,"One Night in Bangkok","One Night in Bangkok","Drama",105,2020,"fr",5
1219219,"One Night in Bangkok","One Night in Bangkok","Crime",105,2020,"fr",5
1219219,"One Night in Bangkok","One Night in Bangkok","Action",105,2020,"fr",5
1219265,"Planet of the Humans","Planet of the Humans","Documentary",100,2019,"fr",7
1221076,"Mermaid Isle","Mermaid Isle","Horror",80,2020,"fr",3
1221076,"Mermaid Isle","Mermaid Isle","Thriller",80,2020,"fr",3
1221528,"Dino Dana: The Movie","Dino Dana: The Movie","Fantasy",85,2020,"fr",7
1221528,"Dino Dana: The Movie","Dino Dana: The Movie","Adventure",85,2020,"fr",7
1221528,"Dino Dana: The Movie","Dino Dana: The Movie","Family",85,2020,"fr",7
1222207,"Fight of Fury","Fight of Fury","Action",81,2020,"fr",4
1222680,"Top Gunner","Top Gunner","Action",84,2020,"fr",2
1222680,"Top Gunner","Top Gunner","War",84,2020,"fr",2
1222687,"The Scary of Sixty-First","The Scary of Sixty-First","Horror",81,2021,"fr",8
1222687,"The Scary of Sixty-First","The Scary of Sixty-First","Thriller",81,2021,"fr",8
1222687,"The Scary of Sixty-First","The Scary of Sixty-First","Mystery",81,2021,"fr",8
1223985,"Hi, My Name is Dicky","Hi, My Name is Dicky","Documentary",49,2020,"fr",7
1223985,"Hi, My Name is Dicky","Hi, My Name is Dicky","Sport",49,2020,"fr",7
1226222,"Dead Air","Dead Air","Mystery",90,2021,"fr",4
1226876,"Lil Ceaser","Lil Ceaser","Drama",79,2020,"fr",4
1227422,"Rent-A-Pal","Rent-a-Pal","Horror",108,2020,"fr",7
1227422,"Rent-A-Pal","Rent-a-Pal","Thriller",108,2020,"fr",7
1228373,"Quarantine Girl","Quarantine Girl","Horror",61,2020,"fr",3
1228373,"Quarantine Girl","Quarantine Girl","Thriller",61,2020,"fr",3
1228378,"Sinful","Sinful","Thriller",74,2020,"fr",3
1228604,"The Walrus and the Whistleblower","The Walrus and the Whistleblower","Documentary",88,2020,"fr",7
1229415,"The Real Will Wood","The Real Will Wood","Comedy",93,2020,"fr",9
1229415,"The Real Will Wood","The Real Will Wood","Musical",93,2020,"fr",9
1229415,"The Real Will Wood","The Real Will Wood","Documentary",93,2020,"fr",9
1229850,"Black Box","Black Box","Horror",100,2020,"fr",9
1229850,"Black Box","Black Box","Mystery",100,2020,"fr",9
1229850,"Black Box","Black Box","Sci",100,2020,"fr",9
1229850,"Black Box","Black Box","Fi",100,2020,"fr",9
1231872,"Brutal Bridesmaids","Brutal Bridesmaids","Thriller",85,2021,"fr",4
1231970,"Cam Girls","Cam Girls","Romance",85,2021,"fr",3
1232566,"Pearl","Pearl","Drama",92,2020,"fr",5
1233160,"Zhang Sanfeng 2: Tai Chi Master","Zhang Sanfeng 2: Tai Chi Master","Action",90,2020,"fr",6
1235497,"True North","True North","Animation",93,2020,"fr",7
1235749,"Creature in the Dark","Creature in the Dark","Thriller",78,2020,"fr",3
1235927,"Dear Tenant","Dear Tenant","Drama",106,2020,"fr",8
1236117,"Drishyam 2","Drishyam 2","Drama",152,2021,"fr",9
1236117,"Drishyam 2","Drishyam 2","Thriller",152,2021,"fr",9
1236197,"Zack Snyder's Justice League","Zack Snyder's Justice League","Fantasy",242,2021,"fr",8
1236197,"Zack Snyder's Justice League","Zack Snyder's Justice League","Adventure",242,2021,"fr",8
1236197,"Zack Snyder's Justice League","Zack Snyder's Justice League","Action",242,2021,"fr",8
1238417,"Murder Manual","Murder Manual","Horror",91,2020,"fr",2
1238417,"Murder Manual","Murder Manual","Thriller",91,2020,"fr",2
1238730,"Ultimate Zombie Feast","Ultimate Zombie Feast","Horror",141,2020,"fr",5
1239707,"Little Big Women","Little Big Women","Drama",123,2020,"fr",7
1240114,"Gunned Down","Gunned Down","Drama",94,2020,"fr",4
1241606,"Robot Riot","Robot Riot","Action",88,2020,"fr",3
1241606,"Robot Riot","Robot Riot","Sci",88,2020,"fr",3
1241606,"Robot Riot","Robot Riot","Fi",88,2020,"fr",3
1241679,"Zombieworld 3","Zombieworld 3","Horror",81,2020,"fr",3
1242305,"Namaste Wahala","Namaste Wahala","Drama",106,2020,"fr",5
1242305,"Namaste Wahala","Namaste Wahala","Romance",106,2020,"fr",5
1243840,"DAU. New Man","DAU. New Man","Drama",99,2020,"fr",6
1243950,"Nadia, Butterfly","Nadia, Butterfly","Drama",107,2020,"fr",9
1244496,"Elvis from Outer Space","Elvis from Outer Space","Comedy",91,2020,"fr",5
1244496,"Elvis from Outer Space","Elvis from Outer Space","Adventure",91,2020,"fr",5
1244496,"Elvis from Outer Space","Elvis from Outer Space","Sci",91,2020,"fr",5
1244496,"Elvis from Outer Space","Elvis from Outer Space","Fi",91,2020,"fr",5
1248405,"Die by the Sword","Die by the Sword","History",90,2020,"fr",2
1248620,"Sky Tour: The Movie","Sky Tour: The Movie","Music",94,2020,"fr",6
1248620,"Sky Tour: The Movie","Sky Tour: The Movie","Documentary",94,2020,"fr",6
1249106,"Intruder","Intruder","Thriller",102,2020,"fr",6
1249106,"Intruder","Intruder","Mystery",102,2020,"fr",6
1249439,"I See You","I See You","Thriller",78,2019,"fr",3
1249806,"Kriya","Kriya","Drama",96,2020,"fr",7
1249806,"Kriya","Kriya","Horror",96,2020,"fr",7
1249806,"Kriya","Kriya","Fantasy",96,2020,"fr",7
1253777,"Sex, Drugs & Bicycles","Sex, Drugs & Bicycles","Documentary",86,2020,"fr",8
1253882,"All In: The Fight for Democracy","All In: The Fight for Democracy","Documentary",102,2020,"fr",7
1255456,"Memories to Choke On, Drinks to Wash Them Down","Memories to Choke On, Drinks to Wash Them Down","Drama",78,2019,"fr",7
1255456,"Memories to Choke On, Drinks to Wash Them Down","Memories to Choke On, Drinks to Wash Them Down","Comedy",78,2019,"fr",7
1257142,"Three Chords and a Lie","Three Chords and a Lie","Documentary",56,2020,"fr",9
1257329,"Love","Love","Drama",92,2020,"fr",7
1257329,"Love","Love","Thriller",92,2020,"fr",7
1257563,"The New Corporation: The Unfortunately Necessary Sequel","The New Corporation: The Unfortunately Necessary Sequel","Documentary",105,2020,"fr",7
1257872,"Mercy","Mercy","Drama",74,2020,"fr",6
1258844,"The Larva Island Movie","The Larva Island Movie","Comedy",89,2020,"fr",5
1258844,"The Larva Island Movie","The Larva Island Movie","Adventure",89,2020,"fr",5
1258844,"The Larva Island Movie","The Larva Island Movie","Animation",89,2020,"fr",5
1260791,"Black Is King","Black Is King","Drama",85,2020,"fr",6
1260791,"Black Is King","Black Is King","Fantasy",85,2020,"fr",6
1260791,"Black Is King","Black Is King","Adventure",85,2020,"fr",6
1261133,"Mars: One Day on the Red Planet","Mars: One Day on the Red Planet","Documentary",88,2020,"fr",7
1264218,"Ram Singh Charlie","Ram Singh Charlie","Drama",104,2020,"fr",7
1265988,"The Mothman Legacy","The Mothman Legacy","Documentary",77,2020,"fr",5
1266036,"Valley Girl","Valley Girl","Comedy",102,2020,"fr",5
1266036,"Valley Girl","Valley Girl","Musical",102,2020,"fr",5
1266036,"Valley Girl","Valley Girl","Romance",102,2020,"fr",5
1266049,"Thadayam Mudhal Adhyayam","Thadayam Mudhal Adhyayam","Thriller",150,2020,"fr",6
1266049,"Thadayam Mudhal Adhyayam","Thadayam Mudhal Adhyayam","Action",150,2020,"fr",6
1266889,"Zanka Contact","Zanka Contact","Drama",125,2020,"fr",6
1267020,"Fabula","Fabula","Horror",125,2020,"fr",5
1267020,"Fabula","Fabula","Thriller",125,2020,"fr",5
1267020,"Fabula","Fabula","Mystery",125,2020,"fr",5
1267632,"Malcolm & Marie","Malcolm & Marie","Drama",106,2021,"fr",7
1267632,"Malcolm & Marie","Malcolm & Marie","Romance",106,2021,"fr",7
1267709,"C U Soon","C U Soon","Drama",98,2020,"fr",8
1267709,"C U Soon","C U Soon","Thriller",98,2020,"fr",8
1267709,"C U Soon","C U Soon","Mystery",98,2020,"fr",8
1269456,"Surge","Surge","Documentary",90,2020,"fr",5
1269526,"Where She Lies","Where She Lies","Documentary",100,2020,"fr",7
1269526,"Where She Lies","Where She Lies","Mystery",100,2020,"fr",7
1270676,"Life in a Day 2020","Life in a Day 2020","Documentary",90,2021,"fr",6
1271601,"The Rodfellows Movie","The Rodfellows Movie","Comedy",117,2020,"fr",5
1271601,"The Rodfellows Movie","The Rodfellows Movie","Adventure",117,2020,"fr",5
1271601,"The Rodfellows Movie","The Rodfellows Movie","Animation",117,2020,"fr",5
1272361,"BomBhaat","BomBhaat","Comedy",136,2020,"fr",6
1272361,"BomBhaat","BomBhaat","Action",136,2020,"fr",6
1272361,"BomBhaat","BomBhaat","Sci",136,2020,"fr",6
1272361,"BomBhaat","BomBhaat","Fi",136,2020,"fr",6
1273425,"Almost Human","Almost Human","Crime",91,2020,"fr",5
1273425,"Almost Human","Almost Human","Sci",91,2020,"fr",5
1273425,"Almost Human","Almost Human","Fi",91,2020,"fr",5
1273425,"Almost Human","Almost Human","Romance",91,2020,"fr",5
1273447,"Blood Brothers","Blood Brothers","Mystery",90,2021,"fr",5
1273480,"The Plot Against the President","The Plot Against the President","Documentary",91,2020,"fr",6
1273480,"The Plot Against the President","The Plot Against the President","Reality",91,2020,"fr",6
1273480,"The Plot Against the President","The Plot Against the President","TV",91,2020,"fr",6
1274363,"Mee Raqsam","Mee Raqsam","Drama",80,2020,"fr",7
1274516,"Cats & Dogs 3: Paws Unite","Cats & Dogs 3: Paws Unite","Adventure",84,2020,"fr",4
1274516,"Cats & Dogs 3: Paws Unite","Cats & Dogs 3: Paws Unite","Animation",84,2020,"fr",4
1274516,"Cats & Dogs 3: Paws Unite","Cats & Dogs 3: Paws Unite","Action",84,2020,"fr",4
1274744,"Legend of Fall Creek","Legend of Fall Creek","Drama",88,2021,"fr",7
1274744,"Legend of Fall Creek","Legend of Fall Creek","Comedy",88,2021,"fr",7
1274744,"Legend of Fall Creek","Legend of Fall Creek","Crime",88,2021,"fr",7
1274959,"Host","Host","Horror",57,2020,"fr",7
1274959,"Host","Host","Mystery",57,2020,"fr",7
1275523,"Return to Splatter Farm","Return to Splatter Farm","Horror",71,2020,"fr",4
1275523,"Return to Splatter Farm","Return to Splatter Farm","Thriller",71,2020,"fr",4
1275743,"Smiley Face Killers","Smiley Face Killers","Horror",96,2020,"fr",4
1275743,"Smiley Face Killers","Smiley Face Killers","Thriller",96,2020,"fr",4
1275940,"Octonauts and the Caves of Sac Actun","Octonauts and the Caves of Sac Actun","Comedy",72,2020,"fr",7
1275940,"Octonauts and the Caves of Sac Actun","Octonauts and the Caves of Sac Actun","Adventure",72,2020,"fr",7
1275940,"Octonauts and the Caves of Sac Actun","Octonauts and the Caves of Sac Actun","Animation",72,2020,"fr",7
1276200,"The Swamp","The Swamp","Documentary",114,2020,"fr",7
1276347,"Robin's Wish","Robin's Wish","Biography",77,2020,"fr",7
1276347,"Robin's Wish","Robin's Wish","Documentary",77,2020,"fr",7
1276749,"Barbie Princess Adventure","Barbie Princess Adventure","Musical",72,2020,"fr",6
1276749,"Barbie Princess Adventure","Barbie Princess Adventure","Animation",72,2020,"fr",6
1276779,"Empire","Empire","Horror",72,2020,"fr",8
1276884,"Get the Hell Out","Get the Hell Out","Comedy",100,2020,"fr",5
1276884,"Get the Hell Out","Get the Hell Out","Horror",100,2020,"fr",5
1277969,"Akilla's Escape","Akilla's Escape","Drama",90,2020,"fr",8
1278683,"No Ordinary Man","No Ordinary Man","Documentary",80,2020,"fr",8
1278847,"Vagrant","Vagrant","Drama",83,2020,"fr",7
1278921,"Final Account","Final Account","Documentary",90,2020,"fr",6
1279267,"Adam Sandler: Funny Guy","Adam Sandler: Funny Guy","Comedy",60,2020,"fr",4
1279267,"Adam Sandler: Funny Guy","Adam Sandler: Funny Guy","Biography",60,2020,"fr",4
1280132,"76 Days","76 Days","Drama",93,2020,"fr",7
1280132,"76 Days","76 Days","Documentary",93,2020,"fr",7
1280135,"MLK/FBI","MLK/FBI","Documentary",104,2020,"fr",7
1280181,"Violation","Violation","Drama",107,2020,"fr",8
1280181,"Violation","Violation","Horror",107,2020,"fr",8
1280201,"7 Sins","7 Sins","Horror",93,2020,"fr",5
1280567,"Me and Me","Me and Me","Drama",105,2020,"fr",7
1280567,"Me and Me","Me and Me","Mystery",105,2020,"fr",7
1282483,"Jennifer Aniston: More Than Friends","Jennifer Aniston: More Than Friends","Biography",60,2020,"fr",3
1282483,"Jennifer Aniston: More Than Friends","Jennifer Aniston: More Than Friends","Documentary",60,2020,"fr",3
1283291,"Red Woods","Red Woods","Horror",95,2021,"fr",3
1283291,"Red Woods","Red Woods","Adventure",95,2021,"fr",3
1283291,"Red Woods","Red Woods","Mystery",95,2021,"fr",3
1283876,"Space Sweepers","Seungriho","Drama",136,2021,"fr",7
1283876,"Space Sweepers","Seungriho","Adventure",136,2021,"fr",7
1283876,"Space Sweepers","Seungriho","Action",136,2021,"fr",7
1283895,"Happy Halloween, Scooby-Doo!","Happy Halloween, Scooby-Doo!","Comedy",80,2020,"fr",7
1283895,"Happy Halloween, Scooby-Doo!","Happy Halloween, Scooby-Doo!","Adventure",80,2020,"fr",7
1283895,"Happy Halloween, Scooby-Doo!","Happy Halloween, Scooby-Doo!","Animation",80,2020,"fr",7
1284092,"Moving On","Nam-mae-wui yeo-reum-bam","Drama",105,2019,"fr",7
1284532,"Matchless Mulan","Matchless Mulan","History",90,2020,"fr",6
1284532,"Matchless Mulan","Matchless Mulan","Action",90,2020,"fr",6
1284532,"Matchless Mulan","Matchless Mulan","War",90,2020,"fr",6
1284949,"Guardian of the Palace","Sha hai zhu long","Fantasy",90,2020,"fr",8
1284949,"Guardian of the Palace","Sha hai zhu long","Action",90,2020,"fr",8
1285058,"Break the Silence: The Movie","Break the Silence: The Movie","Music",89,2020,"fr",8
1285058,"Break the Silence: The Movie","Break the Silence: The Movie","Documentary",89,2020,"fr",8
1285480,"Les Rose","Les Rose","Documentary",128,2020,"fr",7
1285480,"Les Rose","Les Rose","History",128,2020,"fr",7
1286750,"SARS-29","SARS-29","Drama",116,2020,"fr",7
1287294,"The Breakdown","The Breakdown","Comedy",99,2021,"fr",7
1287578,"Freaks: You're One of Us","Freaks: You're One of Us","Drama",92,2020,"fr",5
1287578,"Freaks: You're One of Us","Freaks: You're One of Us","Fantasy",92,2020,"fr",5
1287578,"Freaks: You're One of Us","Freaks: You're One of Us","Action",92,2020,"fr",5
1287613,"Deathstroke Knights & Dragons: The Movie","Deathstroke Knights & Dragons: The Movie","Adventure",87,2020,"fr",6
1287613,"Deathstroke Knights & Dragons: The Movie","Deathstroke Knights & Dragons: The Movie","Animation",87,2020,"fr",6
1287613,"Deathstroke Knights & Dragons: The Movie","Deathstroke Knights & Dragons: The Movie","Action",87,2020,"fr",6
1288262,"Evil Eye","Evil Eye","Horror",90,2020,"fr",5
1288262,"Evil Eye","Evil Eye","Thriller",90,2020,"fr",5
1288262,"Evil Eye","Evil Eye","Mystery",90,2020,"fr",5
1288347,"Valentines Date","Valentine's Date","Comedy",96,2021,"fr",4
1288585,"Batman: Soul of the Dragon","Batman: Soul of the Dragon","Adventure",83,2021,"fr",6
1288585,"Batman: Soul of the Dragon","Batman: Soul of the Dragon","Animation",83,2021,"fr",6
1288585,"Batman: Soul of the Dragon","Batman: Soul of the Dragon","Action",83,2021,"fr",6
1288598,"Little White Snowflake","Little White Snowflake","Drama",126,2020,"fr",8
1288598,"Little White Snowflake","Little White Snowflake","Comedy",126,2020,"fr",8
1288846,"My Octopus Teacher","My Octopus Teacher","Documentary",85,2020,"fr",8
1289403,"The Guernsey Literary and Potato Peel Pie Society","The Guernsey Literary and Potato Peel Pie Society","Drama",124,2018,"fr",7
1289403,"The Guernsey Literary and Potato Peel Pie Society","The Guernsey Literary and Potato Peel Pie Society","Romance",124,2018,"fr",7
1289403,"The Guernsey Literary and Potato Peel Pie Society","The Guernsey Literary and Potato Peel Pie Society","War",124,2018,"fr",7
1289985,"Classmates Minus","Classmates Minus","Drama",122,2020,"fr",7
1289985,"Classmates Minus","Classmates Minus","Comedy",122,2020,"fr",7
1292093,"The Accidental President","The Accidental President","Documentary",106,2020,"fr",7
1293253,"Christmas in the Rockies","Christmas in the Rockies","Romance",85,2020,"fr",5
1293589,"Live from the Space Stage: A HALYX Story","Live from the Space Stage: A HALYX Story","Music",96,2020,"fr",8
1293589,"Live from the Space Stage: A HALYX Story","Live from the Space Stage: A HALYX Story","Documentary",96,2020,"fr",8
1294221,"The Day I Met Hitler","The Day I Met Hitler","Documentary",88,2020,"fr",6
1294221,"The Day I Met Hitler","The Day I Met Hitler","War",88,2020,"fr",6
1294295,"Monster Hunters","Monster Hunters","Thriller",88,2020,"fr",5
1294295,"Monster Hunters","Monster Hunters","Action",88,2020,"fr",5
1294295,"Monster Hunters","Monster Hunters","Sci",88,2020,"fr",5
1294295,"Monster Hunters","Monster Hunters","Fi",88,2020,"fr",5
1295335,"Texas Trip, A Carnival of Ghosts","Texas Trip, A Carnival of Ghosts","Documentary",80,2020,"fr",6
1296171,"Last Call","Last Call","Comedy",118,2020,"fr",8
1296171,"Last Call","Last Call","Romance",118,2020,"fr",8
1296179,"New Queer Visions: Right Beside You","New Queer Visions: Right Beside You","Drama",95,2020,"fr",9
1296907,"Atkan Chatkan","Atkan Chatkan","Drama",126,2020,"fr",8
1296907,"Atkan Chatkan","Atkan Chatkan","Musical",126,2020,"fr",8
1297192,"The Call","The Call","Horror",97,2020,"fr",8
1297192,"The Call","The Call","Thriller",97,2020,"fr",8
1297517,"Beyond Weight Loss: Breaking the Fat Loss Code","Beyond Weight Loss: Breaking the Fat Loss Code","Documentary",106,2020,"fr",6
1297580,"Sonny Capone","Sonny Capone","Crime",92,2020,"fr",3
1298039,"Project Dreams: How to Build Mazinger Z's Hangar","Project Dreams: How to Build Mazinger Z's Hangar","Fantasy",115,2020,"fr",6
1298039,"Project Dreams: How to Build Mazinger Z's Hangar","Project Dreams: How to Build Mazinger Z's Hangar","Sci",115,2020,"fr",6
1298039,"Project Dreams: How to Build Mazinger Z's Hangar","Project Dreams: How to Build Mazinger Z's Hangar","Fi",115,2020,"fr",6
1298046,"The Lost Vlog of Ruby Real","The Lost Vlog of Ruby Real","Horror",60,2020,"fr",8
1298046,"The Lost Vlog of Ruby Real","The Lost Vlog of Ruby Real","Thriller",60,2020,"fr",8
1298046,"The Lost Vlog of Ruby Real","The Lost Vlog of Ruby Real","Sci",60,2020,"fr",8
1298046,"The Lost Vlog of Ruby Real","The Lost Vlog of Ruby Real","Fi",60,2020,"fr",8
1298694,"Tiki Taka","Tiki Taka","Comedy",104,2020,"fr",8
1298694,"Tiki Taka","Tiki Taka","Sport",104,2020,"fr",8
1299181,"Happy's","Happy's","Comedy",90,2021,"fr",4
1300461,"Corona Depression","Corona Depression","Drama",80,2020,"fr",3
1300461,"Corona Depression","Corona Depression","Comedy",80,2020,"fr",3
1300652,"Crimson","Crimson","Horror",80,2020,"fr",6
1300918,"The Boy from Medellín","The Boy from Medellín","Music",90,2020,"fr",7
1300918,"The Boy from Medellín","The Boy from Medellín","Biography",90,2020,"fr",7
1300918,"The Boy from Medellín","The Boy from Medellín","Documentary",90,2020,"fr",7
1301078,"Goodbye Seventies","Goodbye Seventies","Drama",92,2020,"fr",4
1301549,"Archaon: The Halloween Summoning","Archaon: The Halloween Summoning","Horror",84,2020,"fr",2
1301549,"Archaon: The Halloween Summoning","Archaon: The Halloween Summoning","Fantasy",84,2020,"fr",2
1301549,"Archaon: The Halloween Summoning","Archaon: The Halloween Summoning","Sci",84,2020,"fr",2
1301549,"Archaon: The Halloween Summoning","Archaon: The Halloween Summoning","Fi",84,2020,"fr",2
1301974,"Slayed","Slayed","Horror",73,2020,"fr",5
1302006,"The Irishman","The Irishman","Drama",209,2019,"fr",8
1302006,"The Irishman","The Irishman","Biography",209,2019,"fr",8
1302006,"The Irishman","The Irishman","Crime",209,2019,"fr",8
1305610,"Concrete_savanna","Concrete_savanna","Horror",106,2021,"fr",6
1305829,"Blackpink: Light Up the Sky","Blackpink: Light Up the Sky","Music",79,2020,"fr",7
1305829,"Blackpink: Light Up the Sky","Blackpink: Light Up the Sky","Documentary",79,2020,"fr",7
1306191,"Locked Down","Locked Down","Comedy",118,2021,"fr",5
1306191,"Locked Down","Locked Down","Crime",118,2021,"fr",5
1306191,"Locked Down","Locked Down","Romance",118,2021,"fr",5
1306538,"Totally Under Control","Totally Under Control","Documentary",123,2020,"fr",8
1309063,"Times & Measures","Times & Measures","Drama",70,2020,"fr",4
1309063,"Times & Measures","Times & Measures","Thriller",70,2020,"fr",4
1309350,"Bruce Springsteen's Letter to You","Bruce Springsteen's Letter to You","Music",90,2020,"fr",7
1309350,"Bruce Springsteen's Letter to You","Bruce Springsteen's Letter to You","Biography",90,2020,"fr",7
1309350,"Bruce Springsteen's Letter to You","Bruce Springsteen's Letter to You","Documentary",90,2020,"fr",7
1309560,"The Phenomenon","The Phenomenon","Documentary",100,2020,"fr",9
1310576,"15 Killings","15 Killings","Drama",96,2020,"fr",3
1310576,"15 Killings","15 Killings","Thriller",96,2020,"fr",3
1310576,"15 Killings","15 Killings","Crime",96,2020,"fr",3
1312911,"Woman of the Photographs","Woman of the Photographs","Comedy",89,2020,"fr",7
1312911,"Woman of the Photographs","Woman of the Photographs","Horror",89,2020,"fr",7
1312911,"Woman of the Photographs","Woman of the Photographs","Romance",89,2020,"fr",7
1314887,"A World of Worlds","A World of Worlds","Fantasy",76,2020,"fr",6
1314887,"A World of Worlds","A World of Worlds","Adventure",76,2020,"fr",6
1314887,"A World of Worlds","A World of Worlds","Action",76,2020,"fr",6
1318517,"The Man Who Killed Don Quixote","The Man Who Killed Don Quixote","Drama",132,2018,"fr",6
1318517,"The Man Who Killed Don Quixote","The Man Who Killed Don Quixote","Comedy",132,2018,"fr",6
1318517,"The Man Who Killed Don Quixote","The Man Who Killed Don Quixote","Adventure",132,2018,"fr",6
1318680,"Kill Cavalry","Kill Cavalry","War",82,2021,"fr",3
